Date,Usage (kWh),Cost ($),Hi,Low
2021-03-07 00:00:00,0.8,0.1,68,45
2021-03-07 01:00:00,0.4,0.06,68,45
2021-03-07 02:00:00,0.2,0.03,68,45
2021-03-07 03:00:00,0.2,0.03,68,45
2021-03-07 04:00:00,0.2,0.03,68,45
2021-03-07 05:00:00,0.2,0.03,68,45
2021-03-07 06:00:00,0.7,0.09,68,45
2021-03-07 07:00:00,0.3,0.04,68,45
2021-03-07 08:00:00,0.2,0.03,68,45
2021-03-07 09:00:00,0.2,0.03,68,45
2021-03-07 10:00:00,0.2,0.03,68,45
2021-03-07 11:00:00,0.2,0.03,68,45
2021-03-07 12:00:00,0.9,0.12,68,45
2021-03-07 13:00:00,0.6,0.08,68,45
2021-03-07 14:00:00,0.4,0.05,68,45
2021-03-07 15:00:00,0.8,0.1,68,45
2021-03-07 16:00:00,0.2,0.03,68,45
2021-03-07 17:00:00,0.4,0.06,68,45
2021-03-07 18:00:00,1.0,0.12,68,45
2021-03-07 19:00:00,0.4,0.06,68,45
2021-03-07 20:00:00,0.4,0.06,68,45
2021-03-07 21:00:00,0.5,0.06,68,45
2021-03-07 22:00:00,0.6,0.08,68,45
2021-03-07 23:00:00,0.8,0.1,68,45
2021-03-06 00:00:00,0.5,0.07,67,53
2021-03-06 01:00:00,0.4,0.05,67,53
2021-03-06 02:00:00,0.3,0.04,67,53
2021-03-06 03:00:00,0.3,0.03,67,53
2021-03-06 04:00:00,0.8,0.09,67,53
2021-03-06 05:00:00,0.3,0.03,67,53
2021-03-06 06:00:00,0.3,0.03,67,53
2021-03-06 07:00:00,0.2,0.03,67,53
2021-03-06 08:00:00,0.3,0.03,67,53
2021-03-06 09:00:00,0.3,0.03,67,53
2021-03-06 10:00:00,0.3,0.03,67,53
2021-03-06 11:00:00,0.5,0.06,67,53
2021-03-06 12:00:00,1.3,0.17,67,53
2021-03-06 13:00:00,1.3,0.16,67,53
2021-03-06 14:00:00,0.8,0.09,67,53
2021-03-06 15:00:00,1.0,0.13,67,53
2021-03-06 16:00:00,1.9,0.23,67,53
2021-03-06 17:00:00,2.9,0.35,67,53
2021-03-06 18:00:00,0.5,0.07,67,53
2021-03-06 19:00:00,0.5,0.06,67,53
2021-03-06 20:00:00,0.5,0.06,67,53
2021-03-06 21:00:00,1.2,0.15,67,53
2021-03-06 22:00:00,0.7,0.08,67,53
2021-03-06 23:00:00,0.7,0.09,67,53
2021-03-05 00:00:00,0.4,0.05,68,55
2021-03-05 01:00:00,0.3,0.04,68,55
2021-03-05 02:00:00,0.3,0.03,68,55
2021-03-05 03:00:00,0.3,0.04,68,55
2021-03-05 04:00:00,0.3,0.03,68,55
2021-03-05 05:00:00,0.3,0.03,68,55
2021-03-05 06:00:00,0.3,0.03,68,55
2021-03-05 07:00:00,0.2,0.03,68,55
2021-03-05 08:00:00,0.8,0.09,68,55
2021-03-05 09:00:00,0.3,0.03,68,55
2021-03-05 10:00:00,0.2,0.03,68,55
2021-03-05 11:00:00,0.3,0.03,68,55
2021-03-05 12:00:00,0.3,0.04,68,55
2021-03-05 13:00:00,0.4,0.05,68,55
2021-03-05 14:00:00,0.6,0.08,68,55
2021-03-05 15:00:00,0.6,0.08,68,55
2021-03-05 16:00:00,2.7,0.34,68,55
2021-03-05 17:00:00,0.3,0.04,68,55
2021-03-05 18:00:00,0.3,0.04,68,55
2021-03-05 19:00:00,1.1,0.14,68,55
2021-03-05 20:00:00,0.5,0.06,68,55
2021-03-05 21:00:00,0.7,0.09,68,55
2021-03-05 22:00:00,0.5,0.07,68,55
2021-03-05 23:00:00,0.5,0.07,68,55
2021-03-04 00:00:00,0.7,0.09,69,45
2021-03-04 01:00:00,0.3,0.04,69,45
2021-03-04 02:00:00,0.3,0.04,69,45
2021-03-04 03:00:00,0.3,0.03,69,45
2021-03-04 04:00:00,0.3,0.04,69,45
2021-03-04 05:00:00,0.8,0.1,69,45
2021-03-04 06:00:00,0.3,0.03,69,45
2021-03-04 07:00:00,0.3,0.03,69,45
2021-03-04 08:00:00,0.3,0.03,69,45
2021-03-04 09:00:00,0.3,0.03,69,45
2021-03-04 10:00:00,0.3,0.03,69,45
2021-03-04 11:00:00,0.3,0.04,69,45
2021-03-04 12:00:00,0.4,0.05,69,45
2021-03-04 13:00:00,0.5,0.06,69,45
2021-03-04 14:00:00,0.8,0.1,69,45
2021-03-04 15:00:00,0.3,0.03,69,45
2021-03-04 16:00:00,0.3,0.04,69,45
2021-03-04 17:00:00,0.6,0.08,69,45
2021-03-04 18:00:00,0.6,0.08,69,45
2021-03-04 19:00:00,0.5,0.06,69,45
2021-03-04 20:00:00,0.3,0.04,69,45
2021-03-04 21:00:00,0.3,0.03,69,45
2021-03-04 22:00:00,0.3,0.04,69,45
2021-03-04 23:00:00,0.7,0.09,69,45
2021-03-03 00:00:00,0.5,0.06,65,43
2021-03-03 01:00:00,0.3,0.04,65,43
2021-03-03 02:00:00,0.3,0.04,65,43
2021-03-03 03:00:00,0.3,0.04,65,43
2021-03-03 04:00:00,0.3,0.03,65,43
2021-03-03 05:00:00,0.3,0.03,65,43
2021-03-03 06:00:00,0.3,0.03,65,43
2021-03-03 07:00:00,0.3,0.03,65,43
2021-03-03 08:00:00,0.8,0.1,65,43
2021-03-03 09:00:00,0.4,0.05,65,43
2021-03-03 10:00:00,0.5,0.06,65,43
2021-03-03 11:00:00,1.7,0.21,65,43
2021-03-03 12:00:00,1.8,0.23,65,43
2021-03-03 13:00:00,0.6,0.08,65,43
2021-03-03 14:00:00,0.6,0.07,65,43
2021-03-03 15:00:00,0.6,0.07,65,43
2021-03-03 16:00:00,0.7,0.09,65,43
2021-03-03 17:00:00,0.8,0.1,65,43
2021-03-03 18:00:00,0.5,0.06,65,43
2021-03-03 19:00:00,0.6,0.08,65,43
2021-03-03 20:00:00,1.3,0.17,65,43
2021-03-03 21:00:00,0.7,0.09,65,43
2021-03-03 22:00:00,0.6,0.07,65,43
2021-03-03 23:00:00,0.6,0.08,65,43
2021-03-02 00:00:00,0.7,0.08,60,48
2021-03-02 01:00:00,0.4,0.05,60,48
2021-03-02 02:00:00,0.3,0.03,60,48
2021-03-02 03:00:00,0.3,0.03,60,48
2021-03-02 04:00:00,0.3,0.03,60,48
2021-03-02 05:00:00,0.7,0.09,60,48
2021-03-02 06:00:00,0.3,0.03,60,48
2021-03-02 07:00:00,0.3,0.04,60,48
2021-03-02 08:00:00,0.3,0.04,60,48
2021-03-02 09:00:00,0.4,0.05,60,48
2021-03-02 10:00:00,0.9,0.11,60,48
2021-03-02 11:00:00,0.5,0.06,60,48
2021-03-02 12:00:00,0.7,0.08,60,48
2021-03-02 13:00:00,0.4,0.05,60,48
2021-03-02 14:00:00,0.4,0.05,60,48
2021-03-02 15:00:00,0.3,0.04,60,48
2021-03-02 16:00:00,0.3,0.04,60,48
2021-03-02 17:00:00,1.5,0.18,60,48
2021-03-02 18:00:00,5.5,0.68,60,48
2021-03-02 19:00:00,1.7,0.21,60,48
2021-03-02 20:00:00,1.9,0.23,60,48
2021-03-02 21:00:00,1.6,0.19,60,48
2021-03-02 22:00:00,1.4,0.17,60,48
2021-03-02 23:00:00,1.4,0.17,60,48
2021-03-01 00:00:00,0.9,0.12,71,61
2021-03-01 01:00:00,0.8,0.1,71,61
2021-03-01 02:00:00,0.7,0.08,71,61
2021-03-01 03:00:00,0.8,0.1,71,61
2021-03-01 04:00:00,0.6,0.08,71,61
2021-03-01 05:00:00,0.6,0.08,71,61
2021-03-01 06:00:00,0.6,0.08,71,61
2021-03-01 07:00:00,0.6,0.07,71,61
2021-03-01 08:00:00,1.2,0.15,71,61
2021-03-01 09:00:00,0.7,0.08,71,61
2021-03-01 10:00:00,0.8,0.1,71,61
2021-03-01 11:00:00,0.6,0.08,71,61
2021-03-01 12:00:00,1.2,0.15,71,61
2021-03-01 13:00:00,1.1,0.13,71,61
2021-03-01 14:00:00,1.2,0.15,71,61
2021-03-01 15:00:00,2.0,0.25,71,61
2021-03-01 16:00:00,1.2,0.15,71,61
2021-03-01 17:00:00,1.1,0.13,71,61
2021-03-01 18:00:00,1.4,0.17,71,61
2021-03-01 19:00:00,0.9,0.11,71,61
2021-03-01 20:00:00,0.5,0.06,71,61
2021-03-01 21:00:00,0.5,0.06,71,61
2021-03-01 22:00:00,0.6,0.08,71,61
2021-03-01 23:00:00,1.3,0.16,71,61
2021-02-28 00:00:00,0.9,0.11,79,70
2021-02-28 01:00:00,0.8,0.1,79,70
2021-02-28 02:00:00,0.7,0.08,79,70
2021-02-28 03:00:00,0.7,0.08,79,70
2021-02-28 04:00:00,0.6,0.07,79,70
2021-02-28 05:00:00,0.6,0.07,79,70
2021-02-28 06:00:00,0.6,0.07,79,70
2021-02-28 07:00:00,0.6,0.07,79,70
2021-02-28 08:00:00,0.6,0.07,79,70
2021-02-28 09:00:00,0.5,0.07,79,70
2021-02-28 10:00:00,1.0,0.12,79,70
2021-02-28 11:00:00,0.4,0.06,79,70
2021-02-28 12:00:00,3.2,0.4,79,70
2021-02-28 13:00:00,1.1,0.13,79,70
2021-02-28 14:00:00,0.6,0.08,79,70
2021-02-28 15:00:00,2.0,0.24,79,70
2021-02-28 16:00:00,2.5,0.31,79,70
2021-02-28 17:00:00,2.2,0.27,79,70
2021-02-28 18:00:00,2.0,0.24,79,70
2021-02-28 19:00:00,1.3,0.16,79,70
2021-02-28 20:00:00,1.3,0.16,79,70
2021-02-28 21:00:00,1.8,0.22,79,70
2021-02-28 22:00:00,1.6,0.2,79,70
2021-02-28 23:00:00,1.1,0.13,79,70
2021-02-21 00:00:00,0.5,0.06,70,43
2021-02-21 01:00:00,0.2,0.03,70,43
2021-02-21 02:00:00,0.2,0.02,70,43
2021-02-21 03:00:00,0.7,0.09,70,43
2021-02-21 04:00:00,0.2,0.02,70,43
2021-02-21 05:00:00,0.2,0.02,70,43
2021-02-21 06:00:00,0.2,0.02,70,43
2021-02-21 07:00:00,0.2,0.02,70,43
2021-02-21 08:00:00,0.2,0.02,70,43
2021-02-21 09:00:00,0.2,0.02,70,43
2021-02-21 10:00:00,0.2,0.02,70,43
2021-02-21 11:00:00,0.2,0.02,70,43
2021-02-21 12:00:00,0.8,0.1,70,43
2021-02-21 13:00:00,0.7,0.09,70,43
2021-02-21 14:00:00,2.4,0.31,70,43
2021-02-21 15:00:00,1.3,0.17,70,43
2021-02-21 16:00:00,0.6,0.07,70,43
2021-02-21 17:00:00,0.9,0.11,70,43
2021-02-21 18:00:00,0.6,0.07,70,43
2021-02-21 19:00:00,0.5,0.06,70,43
2021-02-21 20:00:00,0.3,0.04,70,43
2021-02-21 21:00:00,0.6,0.08,70,43
2021-02-21 22:00:00,0.4,0.05,70,43
2021-02-21 23:00:00,1.3,0.16,70,43
2021-02-20 00:00:00,0.6,0.08,59,31
2021-02-20 01:00:00,0.6,0.08,59,31
2021-02-20 02:00:00,1.0,0.12,59,31
2021-02-20 03:00:00,1.4,0.18,59,31
2021-02-20 04:00:00,1.0,0.12,59,31
2021-02-20 05:00:00,1.0,0.13,59,31
2021-02-20 06:00:00,1.0,0.13,59,31
2021-02-20 07:00:00,1.0,0.13,59,31
2021-02-20 08:00:00,0.2,0.02,59,31
2021-02-20 09:00:00,0.2,0.02,59,31
2021-02-20 10:00:00,0.2,0.02,59,31
2021-02-20 11:00:00,0.7,0.08,59,31
2021-02-20 12:00:00,0.2,0.02,59,31
2021-02-20 13:00:00,1.5,0.18,59,31
2021-02-20 14:00:00,2.2,0.27,59,31
2021-02-20 15:00:00,1.2,0.15,59,31
2021-02-20 16:00:00,0.3,0.04,59,31
2021-02-20 17:00:00,0.3,0.03,59,31
2021-02-20 18:00:00,0.3,0.03,59,31
2021-02-20 19:00:00,0.5,0.07,59,31
2021-02-20 20:00:00,1.1,0.14,59,31
2021-02-20 21:00:00,0.2,0.03,59,31
2021-02-20 22:00:00,0.2,0.03,59,31
2021-02-20 23:00:00,0.6,0.07,59,31
2021-02-14 00:00:00,1.6,0.19,37,28
2021-02-14 01:00:00,0.8,0.1,37,28
2021-02-14 02:00:00,1.4,0.16,37,28
2021-02-14 03:00:00,0.8,0.1,37,28
2021-02-14 04:00:00,1.8,0.22,37,28
2021-02-14 05:00:00,1.2,0.15,37,28
2021-02-14 06:00:00,0.9,0.11,37,28
2021-02-14 07:00:00,1.4,0.17,37,28
2021-02-14 08:00:00,0.8,0.1,37,28
2021-02-14 09:00:00,1.4,0.17,37,28
2021-02-14 10:00:00,0.7,0.09,37,28
2021-02-14 11:00:00,1.4,0.17,37,28
2021-02-14 12:00:00,2.3,0.28,37,28
2021-02-14 13:00:00,1.0,0.12,37,28
2021-02-14 14:00:00,0.5,0.06,37,28
2021-02-14 15:00:00,1.1,0.13,37,28
2021-02-14 16:00:00,2.0,0.24,37,28
2021-02-14 17:00:00,2.0,0.24,37,28
2021-02-14 18:00:00,1.9,0.22,37,28
2021-02-14 19:00:00,1.7,0.21,37,28
2021-02-14 20:00:00,2.0,0.24,37,28
2021-02-14 21:00:00,1.6,0.19,37,28
2021-02-14 22:00:00,1.9,0.23,37,28
2021-02-14 23:00:00,0.5,0.06,37,28
2021-02-13 00:00:00,0.6,0.08,42,36
2021-02-13 01:00:00,0.6,0.08,42,36
2021-02-13 02:00:00,0.9,0.11,42,36
2021-02-13 03:00:00,1.1,0.14,42,36
2021-02-13 04:00:00,1.1,0.13,42,36
2021-02-13 05:00:00,0.7,0.09,42,36
2021-02-13 06:00:00,0.9,0.12,42,36
2021-02-13 07:00:00,1.0,0.12,42,36
2021-02-13 08:00:00,1.1,0.13,42,36
2021-02-13 09:00:00,2.0,0.25,42,36
2021-02-13 10:00:00,2.2,0.28,42,36
2021-02-13 11:00:00,0.9,0.12,42,36
2021-02-13 12:00:00,1.1,0.13,42,36
2021-02-13 13:00:00,2.1,0.27,42,36
2021-02-13 14:00:00,1.5,0.2,42,36
2021-02-13 15:00:00,0.5,0.06,42,36
2021-02-13 16:00:00,1.1,0.13,42,36
2021-02-13 17:00:00,1.1,0.14,42,36
2021-02-13 18:00:00,0.6,0.08,42,36
2021-02-13 19:00:00,1.0,0.12,42,36
2021-02-13 20:00:00,1.1,0.14,42,36
2021-02-13 21:00:00,1.0,0.12,42,36
2021-02-13 22:00:00,0.9,0.12,42,36
2021-02-13 23:00:00,0.9,0.12,42,36
2021-02-12 00:00:00,0.2,0.02,40,37
2021-02-12 01:00:00,0.2,0.03,40,37
2021-02-12 02:00:00,0.2,0.03,40,37
2021-02-12 03:00:00,0.2,0.02,40,37
2021-02-12 04:00:00,0.7,0.09,40,37
2021-02-12 05:00:00,0.2,0.03,40,37
2021-02-12 06:00:00,0.2,0.02,40,37
2021-02-12 07:00:00,2.5,0.32,40,37
2021-02-12 08:00:00,2.5,0.32,40,37
2021-02-12 09:00:00,2.1,0.26,40,37
2021-02-12 10:00:00,2.1,0.27,40,37
2021-02-12 11:00:00,1.0,0.13,40,37
2021-02-12 12:00:00,1.5,0.18,40,37
2021-02-12 13:00:00,0.9,0.12,40,37
2021-02-12 14:00:00,1.1,0.14,40,37
2021-02-12 15:00:00,1.7,0.22,40,37
2021-02-12 16:00:00,1.0,0.13,40,37
2021-02-12 17:00:00,1.6,0.2,40,37
2021-02-12 18:00:00,3.8,0.48,40,37
2021-02-12 19:00:00,1.7,0.22,40,37
2021-02-12 20:00:00,1.2,0.15,40,37
2021-02-12 21:00:00,0.4,0.06,40,37
2021-02-12 22:00:00,0.8,0.11,40,37
2021-02-12 23:00:00,0.2,0.03,40,37